URL,Locality,Furnished,Open fire,Garden Area,Type of property,Terrace,Garden,Price,Subtype of property,Fully equipped kitchen,Surface of the land,Number of facades,State of the building,Surface area of the plot of land,Swimming pool,Living Area,Terrace Area,Number of rooms
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20065299,8430 MIDDELKERKE,,,,Apartment,Yes,,575000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/menen/8930/20223134,8930 Menen,,,,Apartment,,,575000,Apartment,,,,Good,,,,,6
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/11365431,1000 BRUSSEL,,,100,Apartment,,,585000,Apartment,Semi equipped,,,Good,,,,30,2
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10758240,1060 Saint-Gilles,No,,,Apartment,,,587000,Apartment,Installed,,3,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20052167,1000 Bruxelles,,,,Apartment,,,595000,Apartment,USA hyper equipped,,4,Good,,,,6,2
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11378065,9000 Gent,,,,Apartment,,,615000,Apartment,,,,Good,,,,11,3
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20065646,8400 Oostende,No,,,Apartment,Yes,,645000,Apartment,Installed,,,Good,,,,,3
https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-lambert/1200/20229541,1200 Woluwe-Saint-Lambert,No,,,Duplex,,,650000,Duplex,Hyper equipped,,2,As new,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20100314,8300 Knokke-Heist,,,,Apartment,,,669000,Apartment,Hyper equipped,,2,Just renovated,,,,3,2
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20056484,4000 Liege,No,,,Apartment,,,695000,Apartment,Hyper equipped,,2,As new,,,,100,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10599104,8300 Knokke,,,,Apartment,Yes,,695000,Apartment,,,,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20042419,1050 Ixelles,,,100,Apartment,Yes,,745000,Apartment,Hyper equipped,,2,As new,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11175993,8300 Knokke,,,,Apartment,Yes,,795000,Apartment,Hyper equipped,,,Just renovated,,,,,2
https://www.immoweb.be/en/classified/loft/for-sale/lier/2500/20183287,2500 LIER,,,,Loft,,,810000,Loft,Hyper equipped,,4,As new,,,,9,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11145924,8300 Knokke,,,,Apartment,,,839000,Apartment,,,,Good,,,,,3
https://www.immoweb.be/en/classified/penthouse/for-sale/saint-gilles/1060/20136766,1060 Saint-Gilles,,,,Penthouse,Yes,,899000,Penthouse,Hyper equipped,,2,As new,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11479756,8300 Knokke-Heist,No,,,Apartment,,,899000,Apartment,Hyper equipped,,2,As new,,,,5,1
https://www.immoweb.be/en/classified/apartment/for-sale/heist/8301/20221779,8301 HEIST,,,,Apartment,Yes,,970000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11443930,8300 Knokke-Heist,No,,,Apartment,,,975000,Apartment,Hyper equipped,,2,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20021458,8300 Knokke-Heist,,,,Apartment,,,1050000,Apartment,,,,Just renovated,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2000/2000/20226484,2000 Antwerpen (2000),No,,,Apartment,Yes,,1180000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20057359,8300 Knokke-Heist,,,,Apartment,Yes,,1195000,Apartment,Hyper equipped,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11343944,8300 Knokke,Yes,,,Apartment,,,1345000,Apartment,,,,Just renovated,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/20008796,8301 Duinbergen,Yes,,,Apartment,,,1345000,Apartment,,,,As new,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/20152911,8000 Brugge,No,,,Apartment,,,1475000,Apartment,,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10854733,8300 Knokke-Heist,No,,,Apartment,,,1495000,Apartment,,,,Just renovated,,,,,3
https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/11320903,9000 Gent,,,13,Penthouse,,,1495000,Penthouse,,,,,,,,25,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11338424,8300 Knokke-Heist,,,,Apartment,,,1650000,Apartment,Hyper equipped,,2,Just renovated,,,,4,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20217862,8300 Knokke-Heist,,,,Apartment,Yes,,1695000,Apartment,Hyper equipped,,3,Just renovated,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20211304,8300 Knokke-Heist,,,,Apartment,,,1875000,Apartment,,,,As new,,,,35,3
https://www.immoweb.be/en/classified/penthouse/for-sale/ottignies-louvain-la-neuve/1348/20295398,1348 Ottignies-Louvain-la-Neuve,No,,,Penthouse,,,1950000,Penthouse,Hyper equipped,,4,As new,,,,228,4
https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/10663950,8300 Knokke-Heist,,,,Duplex,,,2990000,Duplex,Hyper equipped,,2,As new,,,,16,3
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20275347,9000 Gent,No,,,Apartment,,,394500,Apartment,,,,,,,,10,2
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20106883,9600 Ronse,No,,,Apartment,,,135000,Apartment,Semi equipped,,,Good,,,,12,2
https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/20162217,3300 Tienen,,,124,Apartment,,,155000,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20265780,2600 BERCHEM,,,,Apartment,,,425000,Apartment,Installed,,2,,,,,30,3
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20119799,1200 Woluwe-Saint-Lambert,No,,,Apartment,,,445000,Apartment,Not installed,,2,To be done up,,,,11,4
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20123821,2060 Antwerpen,,,,Apartment,,,245000,Apartment,Hyper equipped,,,As new,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-deurne/2100/20280666,2100 Antwerpen Deurne,No,,,Apartment,,,249900,Apartment,Installed,,2,As new,,,,4,3
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20296201,1000 Brussel,No,,,Apartment,,,432000,Apartment,Hyper equipped,,4,As new,,,,10,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/westende/8434/20309683,8434 Westende,Yes,,,Flat studio,Yes,,150000,Flat studio,,,,,,,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerpen/2050/20309578,2050 Antwerpen,,,,Ground floor,,,299000,Ground floor,Installed,,2,As new,,,,10,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20232223,2018 Antwerpen,No,,,Apartment,,,340000,Apartment,Installed,,,Good,,,,,3
https://www.immoweb.be/en/classified/penthouse/for-sale/auderghem/1160/20209135,1160 Auderghem,No,,,Penthouse,Yes,,450000,Penthouse,Not installed,,2,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/20278602,9700 Oudenaarde,No,,,Apartment,,,162360,Apartment,,,2,,,,,6,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/herentals/2200/20279002,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-amandsberg/9040/20279001,9040 SINT-AMANDSBERG,,,,Apartment,,,225000,Apartment,,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/20276586,9700 Oudenaarde,No,,,Apartment,,,259600,Apartment,,,2,,,,,5,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/denderleeuw/9470/20186392,9470 Denderleeuw,No,,,Ground floor,,,279000,Ground floor,Hyper equipped,,2,As new,,,,35,2
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20165002,1030 Schaerbeek,No,,,Apartment,,,295000,Apartment,Installed,,2,As new,,,,5,2
https://www.immoweb.be/en/classified/penthouse/for-sale/herentals/2200/20279012,2200 HERENTALS,,,,Penthouse,,,515000,Penthouse,Installed,,2,,,,,26,2
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20285302,8660 De Panne,Yes,,,Apartment,,,99000,Apartment,Installed,,,,,,,2,2
https://www.immoweb.be/en/classified/apartment/for-sale/bertrix/6880/20285735,6880 Bertrix,No,,,Apartment,,,219000,Apartment,Semi equipped,,,,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/evere/1140/20286789,1140 Evere,No,,,Duplex,,,375000,Duplex,Hyper equipped,,2,Good,,,,6,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20286791,8300 Knokke-Heist,,,,Apartment,,,450000,Apartment,,,3,Good,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/antwerpen/2000/20285928,2000 Antwerpen,,,,Duplex,,,895000,Duplex,Installed,,,Just renovated,,,,30,3
https://www.immoweb.be/en/classified/apartment/for-sale/beerzel/2580/20302786,2580 Beerzel,,,,Apartment,Yes,,317500,Apartment,Hyper equipped,,,,,,,,2
https://www.immoweb.be/en/classified/loft/for-sale/gent/9000/20302920,9000 Gent,No,,,Loft,,,835000,Loft,,,,As new,,,,15,3
https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20301412,8500 Kortrijk,No,,,Apartment,,,225000,Apartment,Installed,,2,Just renovated,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20300430,2000 Antwerpen,No,,,Apartment,,,260000,Apartment,,,,Good,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/20302838,8000 Brugge,,,,Apartment,Yes,,334000,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/oostende/8400/20300677,8400 Oostende,,,,Duplex,Yes,,385000,Duplex,,,,Good,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20301375,8370 Blankenberge,,,,Apartment,,,398000,Apartment,,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20298849,8370 Blankenberge,,,,Apartment,,,525000,Apartment,,,,As new,,,,,2
https://www.immoweb.be/en/classified/triplex/for-sale/knokke-heist/8300/20299640,8300 Knokke-Heist,,,,Triplex,,,1240000,Triplex,,,,Good,,,,17,4
https://www.immoweb.be/en/classified/apartment/for-sale/izegem/8870/11347061,8870 Izegem,No,,,Apartment,,,225000,Apartment,Installed,,,Good,,,,7,2
https://www.immoweb.be/en/classified/apartment/for-sale/beringen/3580/11145970,3580 Beringen,No,,,Apartment,Yes,,263596,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11024061,9800 Deinze,No,,,Apartment,,,277000,Apartment,Installed,,,Good,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10899556,9800 Deinze,No,,,Apartment,,,285000,Apartment,Installed,,,Good,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11024055,9800 Deinze,No,,,Apartment,,,292000,Apartment,Installed,,,Good,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11024058,9800 Deinze,No,,,Apartment,,,297000,Apartment,Installed,,,Good,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/avelgem/8580/20226499,8580 Avelgem,,,,Apartment,,,297476,Apartment,Installed,,,Good,,,,10,2
https://www.immoweb.be/en/classified/apartment/for-sale/ferrieres/4190/20195818,4190 Ferrières,No,,162,Apartment,,,119000,Apartment,Semi equipped,,3,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20230567,2830 Willebroek,,,,Apartment,,,214000,Apartment,,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20188766,1160 Auderghem,No,,,Apartment,,,285000,Apartment,Semi equipped,,4,To be done up,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/sint-pieters-leeuw/1600/20317044,1600 Sint-Pieters-Leeuw,No,,,Apartment,,,229000,Apartment,Hyper equipped,,,Just renovated,,,,,1
https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/20316007,,,,,Penthouse,,,875000,Penthouse,Hyper equipped,,,Just renovated,,,,25,2
https://www.immoweb.be/en/classified/apartment/for-sale/tournai/7500/20254338,7500 Tournai,No,,,Apartment,,,229000,Apartment,,,2,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20274747,1080 SINT-JANS-MOLENBEEK,,,,Apartment,,,255000,Apartment,Semi equipped,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/20067480,9060 Zelzate,,,,Apartment,,,169000,Apartment,Semi equipped,,2,Good,,,,6,
https://www.immoweb.be/en/classified/apartment/for-sale/hamme/9220/20235543,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20309588,8300 Knokke,,,,Apartment,,,775000,Apartment,,,,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/gentbrugge/9050/20247458,9050 Gentbrugge,No,,,Apartment,,,189000,Apartment,,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20228166,1090 Jette,No,,,Apartment,,,200000,Apartment,Installed,,2,To be done up,,,,7,2
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20250624,1070 Anderlecht,,,,Apartment,,,260000,Apartment,,,,,,,,7,2
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20264964,8450 Bredene,No,,,Apartment,,,390000,Apartment,Hyper equipped,,,Good,,,,,
https://www.immoweb.be/en/classified/kot/for-sale/bruxelles/1000/20133418,1000 Bruxelles,Yes,,,Kot,,,125000,Kot,Hyper equipped,,2,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20186065,1030 Schaerbeek,No,,,Apartment,,,149000,Apartment,Not installed,,2,To renovate,,,,3,1
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20237092,1080 MOLENBEEK-SAINT-JEAN,No,,,Apartment,,,170000,Apartment,Installed,,2,Good,,,,5,1
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20283949,8400 Oostende,No,,,Apartment,,,175000,Apartment,Installed,,2,Good,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/asse/1731/20252526,1731 Asse,,,,Apartment,,,209000,Apartment,Not installed,,3,To renovate,,,,10,2
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20266109,1800 Vilvoorde,No,,,Apartment,,,218000,Apartment,Semi equipped,,2,Good,,,,2,1
https://www.immoweb.be/en/classified/triplex/for-sale/schaerbeek/1030/20188768,1030 Schaerbeek,No,,,Triplex,,,219000,Triplex,,,2,To renovate,,,,3,3
https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/20149011,1030 Schaerbeek,No,,,Duplex,,,240000,Duplex,Not installed,,2,To be done up,,,,2,2
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20271235,1140 Evere,No,,,Apartment,,,249000,Apartment,Installed,,,Good,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20221577,1080 MOLENBEEK-SAINT-JEAN,No,,,Apartment,,,285000,Apartment,Installed,,2,Good,,,,5,3
https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/20210150,8420 De Haan,,,,Apartment,,,295000,Apartment,,,,As new,,,,16,2
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20274525,9000 Gent,,,,Apartment,,,299000,Apartment,,,2,As new,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/zwijndrecht/2070/20258971,2070 Zwijndrecht,No,,,Apartment,,,312000,Apartment,Hyper equipped,,3,As new,,,,13,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20273097,2060 Antwerpen,No,,,Apartment,,,319000,Apartment,Installed,,2,As new,,,,9,2
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20284694,1000 Brussel,No,,,Apartment,,,320000,Apartment,Installed,,2,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20278192,1200 Woluwe-Saint-Lambert,No,,,Apartment,,,325000,Apartment,Not installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20197058,1050 Ixelles,No,,,Apartment,Yes,,339000,Apartment,Not installed,,2,To renovate,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20190839,1040 Etterbeek,No,,,Apartment,,,345000,Apartment,Hyper equipped,,2,To restore,,,,16,2
https://www.immoweb.be/en/classified/apartment/for-sale/kasterlee/2460/20245959,2460 Kasterlee,,,,Apartment,,,345000,Apartment,,,,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20228772,1070 Anderlecht,No,,,Apartment,,,349000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20135501,1150 Woluwe-Saint-Pierre,No,,,Apartment,Yes,,350000,Apartment,Hyper equipped,,3,As new,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2600/20272634,2600 Antwerpen,,,,Apartment,,,399000,Apartment,,,,As new,,,,20,2
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20252383,1200 Woluwe-Saint-Lambert,No,,,Apartment,,,425000,Apartment,Hyper equipped,,3,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20192522,1200 Woluwe-Saint-Lambert,No,,,Apartment,,,450000,Apartment,Installed,,2,As new,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20219573,1000 Brussel,No,,,Apartment,Yes,,460000,Apartment,USA hyper equipped,,3,Good,,,,,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/20265349,1050 Ixelles,No,,,Ground floor,,,499999,Ground floor,,,2,Good,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20227544,,No,,,Apartment,,,530000,Apartment,Installed,,3,Good,,,,22,3
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20275610,2018 Antwerpen,,,,Apartment,Yes,,620000,Apartment,Hyper equipped,,2,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20182409,,No,,,Apartment,,,650000,Apartment,Hyper equipped,,3,As new,,,,24,3
https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerpen/2000/20275091,2000 Antwerpen,,,,Ground floor,,,650000,Ground floor,,,2,Good,,,,15,2
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20228940,,No,,,Apartment,,,695000,Apartment,Hyper equipped,,2,As new,,,,26,3
https://www.immoweb.be/en/classified/loft/for-sale/brugge/8000/20228976,8000 Brugge,No,,,Loft,,,725000,Loft,Installed,,2,Good,,,,14,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20275052,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/loft/for-sale/brussel/1000/20219568,1000 Brussel,No,,,Loft,,,940000,Loft,USA hyper equipped,,2,Good,,,,32,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8301/20280465,8301 Knokke-Heist,Yes,,,Apartment,,,950000,Apartment,Hyper equipped,,2,Just renovated,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20298846,,,,,Apartment,,,175000,Apartment,Installed,,,To be done up,,,,14,2
https://www.immoweb.be/en/classified/apartment/for-sale/marche-en-famenne/6900/20298865,6900 Marche-en-Famenne,,,,Apartment,,,198500,Apartment,,,,Just renovated,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20297064,2800 Mechelen,,,,Apartment,,,289879,Apartment,,,,,,,,6,1
https://www.immoweb.be/en/classified/apartment/for-sale/sint-genesius-rode/1640/20300014,1640 Sint-Genesius-Rode,,,,Apartment,,,560000,Apartment,,,,,,,,,3
https://www.immoweb.be/en/classified/service-flat/for-sale/halle/1500/20312795,1500 Halle,,,,Service flat,,,180000,Service flat,,,,As new,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20205029,1070 Anderlecht,,,,Apartment,,,199000,Apartment,Installed,,2,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20311309,2000 Antwerpen,,,,Apartment,,,495000,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/evergem/9940/20291263,,,,,,,,,,,,,,,,,,
